"UberEats_startTime,UberEats_endTime,UberEats_restaurant_info/b_name,UberEats_restaurant_info/vb_name,GrubHub_startTime,GrubHub_endTime,GrubHub_restaurant_info/b_name,GrubHub_restaurant_info/vb_name,is_out_of_range"
",,Gold Street Market,Marty's Wraps Shack,00:00:00.000,00:00:00.000,Gold Street Market,Marty's Wraps Shack,Out of Range with 5 mins difference"
",,Gold Street Market,Marty's Wraps Shack,06:00:00.000,02:00:00.000,Gold Street Market,Marty's Wraps Shack,Out of Range with 5 mins difference"
",,Panini Cafe,Princess Panini,06:00:00.000,00:00:00.000,Panini Cafe,Princess Panini,Out of Range with 5 mins difference"
",,Panini Cafe,Princess Panini,06:00:00.000,00:00:00.000,Panini Cafe,Princess Panini,Out of Range with 5 mins difference"
",,Panini Cafe,Princess Panini,00:00:00.000,00:00:00.000,Panini Cafe,Princess Panini,Out of Range with 5 mins difference"
",,Panini Cafe,Princess Panini,06:00:00.000,00:00:00.000,Panini Cafe,Princess Panini,Out of Range with 5 mins difference"
",,Mi Yucatan,Burrito Lovers Bar,09:00:00.000,23:00:00.000,Mi Yucatan,Burrito Lovers Bar,Out of Range with 5 mins difference"
",,Mi Yucatan,Burrito Lovers Bar,06:00:00.000,19:00:00.000,Mi Yucatan,Burrito Lovers Bar,Out of Range with 5 mins difference"
",,Mi Yucatan,Burrito Lovers Bar,09:00:00.000,22:00:00.000,Mi Yucatan,Burrito Lovers Bar,Out of Range with 5 mins difference"
",,Mi Yucatan,Burrito Lovers Bar,09:00:00.000,22:00:00.000,Mi Yucatan,Burrito Lovers Bar,Out of Range with 5 mins difference"
",,Mi Yucatan,Burrito Lovers Bar,09:00:00.000,22:00:00.000,Mi Yucatan,Burrito Lovers Bar,Out of Range with 5 mins difference"
",,Chelsea Papaya,Penny's Chicken Tenders,00:00:00.000,00:02:18.926,Chelsea Papaya,Penny's Chicken Tenders,Out of Range with 5 mins difference"
",,Chelsea Papaya,Penny's Chicken Tenders,00:00:00.000,00:00:00.000,Chelsea Papaya,Penny's Chicken Tenders,Out of Range with 5 mins difference"
",,Chelsea Papaya,Penny's Chicken Tenders,00:00:00.000,00:00:00.000,Chelsea Papaya,Penny's Chicken Tenders,Out of Range with 5 mins difference"
",,Chelsea Papaya,Penny's Chicken Tenders,00:00:00.000,00:00:00.000,Chelsea Papaya,Penny's Chicken Tenders,Out of Range with 5 mins difference"
",,Modena Pizza & Ice Cream,Hill Top Sandwich,04:00:00.917,10:09:08.468,Modena Pizza & Ice Cream,Hill Top Sandwich,Out of Range with 5 mins difference"
",,Modena Pizza & Ice Cream,Hill Top Sandwich,11:00:00.000,02:00:00.000,Modena Pizza & Ice Cream,Hill Top Sandwich,Out of Range with 5 mins difference"
",,Modena Pizza & Ice Cream,Hill Top Sandwich,06:48:54.815,00:30:00.000,Modena Pizza & Ice Cream,Hill Top Sandwich,Out of Range with 5 mins difference"
",,Modena Pizza & Ice Cream,Hill Top Sandwich,10:00:00.000,00:30:00.000,Modena Pizza & Ice Cream,Hill Top Sandwich,Out of Range with 5 mins difference"
",,Plaza Market Queens - 25-02 Queens Plaza S,Firenze Pasta Ristorante,03:30:39.507,00:00:00.000,Plaza Market Queens - 25-02 Queens Plaza S,Firenze Pasta Ristorante,Out of Range with 5 mins difference"
",,Plaza Market Queens - 25-02 Queens Plaza S,Firenze Pasta Ristorante,10:00:00.000,00:00:00.000,Plaza Market Queens - 25-02 Queens Plaza S,Firenze Pasta Ristorante,Out of Range with 5 mins difference"
",,Plaza Market Queens - 25-02 Queens Plaza S,Firenze Pasta Ristorante,00:00:00.000,00:00:00.000,Plaza Market Queens - 25-02 Queens Plaza S,Firenze Pasta Ristorante,Out of Range with 5 mins difference"
",,Plaza Market Queens - 25-02 Queens Plaza S,Firenze Pasta Ristorante,10:00:00.000,00:00:00.000,Plaza Market Queens - 25-02 Queens Plaza S,Firenze Pasta Ristorante,Out of Range with 5 mins difference"
",,Big Famous Deli & Grocery - New York [10011],Chelsea's Breakfast Bar,00:00:00.000,00:00:00.000,Big Famous Deli & Grocery - New York [10011],Chelsea's Breakfast Bar,Out of Range with 5 mins difference"
",,Big Famous Deli & Grocery - New York [10011],Chelsea's Breakfast Bar,06:00:00.000,00:00:00.000,Big Famous Deli & Grocery - New York [10011],Chelsea's Breakfast Bar,Out of Range with 5 mins difference"
",,Big Famous Deli & Grocery - New York [10011],Chelsea's Breakfast Bar,06:00:00.000,00:00:00.000,Big Famous Deli & Grocery - New York [10011],Chelsea's Breakfast Bar,Out of Range with 5 mins difference"
",,Big Famous Deli & Grocery - New York [10011],Chelsea's Breakfast Bar,06:00:00.000,00:00:00.000,Big Famous Deli & Grocery - New York [10011],Chelsea's Breakfast Bar,Out of Range with 5 mins difference"
",,Sal's Place Deli Grocery,Charlie's Chicken Wings,07:00:00.000,23:00:00.000,Sal's Place Deli Grocery,Charlie's Chicken Wings,Out of Range with 5 mins difference"
",,Sal's Place Deli Grocery,Charlie's Chicken Wings,00:00:00.000,00:00:00.000,Sal's Place Deli Grocery,Charlie's Chicken Wings,Out of Range with 5 mins difference"
",,Sal's Place Deli Grocery,Charlie's Chicken Wings,07:00:00.000,23:00:00.000,Sal's Place Deli Grocery,Charlie's Chicken Wings,Out of Range with 5 mins difference"
",,Sal's Place Deli Grocery,Charlie's Chicken Wings,07:00:00.000,23:00:00.000,Sal's Place Deli Grocery,Charlie's Chicken Wings,Out of Range with 5 mins difference"
",,Citi Deli,Gourmet Omelette Bar,00:00:00.000,00:00:00.000,Citi Deli,Gourmet Omelette Bar,Out of Range with 5 mins difference"
",,Citi Deli,Gourmet Omelette Bar,06:00:00.000,02:00:00.000,Citi Deli,Gourmet Omelette Bar,Out of Range with 5 mins difference"
",,Citi Deli,Gourmet Omelette Bar,06:00:00.000,02:00:00.000,Citi Deli,Gourmet Omelette Bar,Out of Range with 5 mins difference"
",,Citi Deli,Gourmet Omelette Bar,06:00:00.000,02:00:00.000,Citi Deli,Gourmet Omelette Bar,Out of Range with 5 mins difference"
",,Olives Organic Market,French Omelette Bar,06:00:00.000,01:00:00.000,Olives Organic Market,French Omelette Bar,Out of Range with 5 mins difference"
",,Olives Organic Market,French Omelette Bar,06:00:00.000,01:00:00.000,Olives Organic Market,French Omelette Bar,Out of Range with 5 mins difference"
",,Olives Organic Market,French Omelette Bar,06:00:00.000,01:00:00.000,Olives Organic Market,French Omelette Bar,Out of Range with 5 mins difference"
",,Olives Organic Market,French Omelette Bar,06:00:00.000,01:00:00.000,Olives Organic Market,French Omelette Bar,Out of Range with 5 mins difference"
",,Panini Grill - 937 1st Ave,The Panini Project,00:00:00.000,00:00:00.000,Panini Grill - 937 1st Ave,The Panini Project,Out of Range with 5 mins difference"
",,Panini Grill - 937 1st Ave,The Panini Project,00:00:00.000,00:00:00.000,Panini Grill - 937 1st Ave,The Panini Project,Out of Range with 5 mins difference"
",,Panini Grill - 937 1st Ave,The Panini Project,00:00:00.000,00:00:00.000,Panini Grill - 937 1st Ave,The Panini Project,Out of Range with 5 mins difference"
",,Panini Grill - 937 1st Ave,The Panini Project,00:00:00.000,00:00:00.000,Panini Grill - 937 1st Ave,The Panini Project,Out of Range with 5 mins difference"
",,Panini Grill - 937 1st Ave,The Panini Project,00:00:00.000,00:00:00.000,Panini Grill - 937 1st Ave,The Panini Project,Out of Range with 5 mins difference"
",,Aladdin's Kitchen,The Montage Vegetarian,10:15:00.000,05:00:00.000,Aladdin's Kitchen,The Montage Vegetarian,Out of Range with 5 mins difference"
",,Aladdin's Kitchen,The Montage Vegetarian,10:15:00.000,04:00:00.000,Aladdin's Kitchen,The Montage Vegetarian,Out of Range with 5 mins difference"
",,Aladdin's Kitchen,The Montage Vegetarian,10:00:00.000,04:00:00.000,Aladdin's Kitchen,The Montage Vegetarian,Out of Range with 5 mins difference"
",,Aladdin's Kitchen,The Montage Vegetarian,10:15:00.000,04:00:00.000,Aladdin's Kitchen,The Montage Vegetarian,Out of Range with 5 mins difference"
",,Panini Cafe,Stan's Burger Bar,00:00:00.000,00:00:00.000,Panini Cafe,Stan's Burger Bar,Out of Range with 5 mins difference"
",,Panini Cafe,Stan's Burger Bar,00:00:00.000,00:00:00.000,Panini Cafe,Stan's Burger Bar,Out of Range with 5 mins difference"
",,Panini Cafe,Stan's Burger Bar,00:00:00.000,00:00:00.000,Panini Cafe,Stan's Burger Bar,Out of Range with 5 mins difference"
",,Panini Cafe,Stan's Burger Bar,00:00:00.000,00:00:00.000,Panini Cafe,Stan's Burger Bar,Out of Range with 5 mins difference"
",,Omega Salad Bar & Deli,The Gourmet Burger,00:00:00.000,00:00:00.000,Omega Salad Bar & Deli,The Gourmet Burger,Out of Range with 5 mins difference"
",,Omega Salad Bar & Deli,The Gourmet Burger,00:00:00.000,00:00:00.000,Omega Salad Bar & Deli,The Gourmet Burger,Out of Range with 5 mins difference"
",,Omega Salad Bar & Deli,The Gourmet Burger,00:00:00.000,00:00:00.000,Omega Salad Bar & Deli,The Gourmet Burger,Out of Range with 5 mins difference"
",,Omega Salad Bar & Deli,The Gourmet Burger,00:00:00.000,00:00:00.000,Omega Salad Bar & Deli,The Gourmet Burger,Out of Range with 5 mins difference"
",,Gold Street Market,The Shawarma Bar,00:00:00.000,00:00:00.000,Gold Street Market,The Shawarma Bar,Out of Range with 5 mins difference"
",,Gold Street Market,The Shawarma Bar,00:00:00.000,00:00:00.000,Gold Street Market,The Shawarma Bar,Out of Range with 5 mins difference"
",,Gold Street Market,The Shawarma Bar,00:00:00.000,00:00:00.000,Gold Street Market,The Shawarma Bar,Out of Range with 5 mins difference"
",,Gold Street Market,The Shawarma Bar,00:00:00.000,00:00:00.000,Gold Street Market,The Shawarma Bar,Out of Range with 5 mins difference"
",,Lemon Tree Gourmet Deli,Bagel Dynasty,00:00:00.000,00:00:00.000,Lemon Tree Gourmet Deli,Bagel Dynasty,Out of Range with 5 mins difference"
",,Lemon Tree Gourmet Deli,Bagel Dynasty,06:00:00.000,00:00:00.000,Lemon Tree Gourmet Deli,Bagel Dynasty,Out of Range with 5 mins difference"
",,Lemon Tree Gourmet Deli,Bagel Dynasty,06:00:00.000,00:00:00.000,Lemon Tree Gourmet Deli,Bagel Dynasty,Out of Range with 5 mins difference"
",,Lemon Tree Gourmet Deli,Bagel Dynasty,06:00:00.000,00:00:00.000,Lemon Tree Gourmet Deli,Bagel Dynasty,Out of Range with 5 mins difference"
",,American choice gourmet deli,Stan's Burger Bar,06:00:00.000,03:00:00.000,American choice gourmet deli,Stan's Burger Bar,Out of Range with 5 mins difference"
",,American choice gourmet deli,Stan's Burger Bar,06:00:00.000,03:00:00.000,American choice gourmet deli,Stan's Burger Bar,Out of Range with 5 mins difference"
",,American choice gourmet deli,Stan's Burger Bar,06:00:00.000,03:00:00.000,American choice gourmet deli,Stan's Burger Bar,Out of Range with 5 mins difference"
",,American choice gourmet deli,Stan's Burger Bar,00:00:00.000,00:00:00.000,American choice gourmet deli,Stan's Burger Bar,Out of Range with 5 mins difference"
",,Plaza Market Queens - 25-02 Queens Plaza S,Lee's Coffee & Tea,10:00:00.000,00:00:00.000,Plaza Market Queens - 25-02 Queens Plaza S,Lee's Coffee & Tea,Out of Range with 5 mins difference"
",,Plaza Market Queens - 25-02 Queens Plaza S,Lee's Coffee & Tea,00:00:00.000,00:00:00.000,Plaza Market Queens - 25-02 Queens Plaza S,Lee's Coffee & Tea,Out of Range with 5 mins difference"
",,Plaza Market Queens - 25-02 Queens Plaza S,Lee's Coffee & Tea,10:00:00.000,00:00:00.000,Plaza Market Queens - 25-02 Queens Plaza S,Lee's Coffee & Tea,Out of Range with 5 mins difference"
",,Plaza Market Queens - 25-02 Queens Plaza S,Lee's Coffee & Tea,03:32:33.842,00:00:00.000,Plaza Market Queens - 25-02 Queens Plaza S,Lee's Coffee & Tea,Out of Range with 5 mins difference"
",,Citi Deli,Julia's Juice Shack,00:00:00.000,00:00:00.000,Citi Deli,Julia's Juice Shack,Out of Range with 5 mins difference"
",,Citi Deli,Julia's Juice Shack,06:00:00.000,02:00:00.000,Citi Deli,Julia's Juice Shack,Out of Range with 5 mins difference"
",,Citi Deli,Julia's Juice Shack,06:00:00.000,02:00:00.000,Citi Deli,Julia's Juice Shack,Out of Range with 5 mins difference"
",,Citi Deli,Julia's Juice Shack,06:00:00.000,02:00:00.000,Citi Deli,Julia's Juice Shack,Out of Range with 5 mins difference"
",,Remedy Diner,Day N Night Pancakes,00:00:00.000,00:00:00.000,Remedy Diner,Day N Night Pancakes,Out of Range with 5 mins difference"
",,Remedy Diner,Day N Night Pancakes,06:00:00.000,00:00:00.000,Remedy Diner,Day N Night Pancakes,Out of Range with 5 mins difference"
",,Remedy Diner,Day N Night Pancakes,06:00:00.000,00:00:00.000,Remedy Diner,Day N Night Pancakes,Out of Range with 5 mins difference"
",,Remedy Diner,Day N Night Pancakes,06:00:00.000,00:00:00.000,Remedy Diner,Day N Night Pancakes,Out of Range with 5 mins difference"
",,Lemon Tree Gourmet Deli,Top Notch Sandwiches,00:00:00.000,00:00:00.000,Lemon Tree Gourmet Deli,Top Notch Sandwiches,Out of Range with 5 mins difference"
",,Lemon Tree Gourmet Deli,Top Notch Sandwiches,06:00:00.000,00:00:00.000,Lemon Tree Gourmet Deli,Top Notch Sandwiches,Out of Range with 5 mins difference"
",,Lemon Tree Gourmet Deli,Top Notch Sandwiches,06:00:00.000,00:00:00.000,Lemon Tree Gourmet Deli,Top Notch Sandwiches,Out of Range with 5 mins difference"
",,Lemon Tree Gourmet Deli,Top Notch Sandwiches,06:00:00.000,00:00:00.000,Lemon Tree Gourmet Deli,Top Notch Sandwiches,Out of Range with 5 mins difference"
",,American choice gourmet deli,Chuck's Cheesesteaks,08:00:00.000,23:00:00.000,American choice gourmet deli,Chuck's Cheesesteaks,Out of Range with 5 mins difference"
",,American choice gourmet deli,Chuck's Cheesesteaks,00:00:00.000,00:00:00.000,American choice gourmet deli,Chuck's Cheesesteaks,Out of Range with 5 mins difference"
",,American choice gourmet deli,Chuck's Cheesesteaks,08:00:00.000,23:00:00.000,American choice gourmet deli,Chuck's Cheesesteaks,Out of Range with 5 mins difference"
",,American choice gourmet deli,Chuck's Cheesesteaks,08:00:00.000,23:00:00.000,American choice gourmet deli,Chuck's Cheesesteaks,Out of Range with 5 mins difference"
",,Gold Street Market,Burrito Lovers Bar,00:00:00.000,00:00:00.000,Gold Street Market,Burrito Lovers Bar,Out of Range with 5 mins difference"
",,Gold Street Market,Burrito Lovers Bar,00:00:00.000,00:00:00.000,Gold Street Market,Burrito Lovers Bar,Out of Range with 5 mins difference"
",,Gold Street Market,Burrito Lovers Bar,00:00:00.000,00:00:00.000,Gold Street Market,Burrito Lovers Bar,Out of Range with 5 mins difference"
",,Gold Street Market,Burrito Lovers Bar,00:00:00.000,00:00:00.000,Gold Street Market,Burrito Lovers Bar,Out of Range with 5 mins difference"
",,Plaza Market Queens - 25-02 Queens Plaza S,Veronica's Burrito Bar,00:00:00.000,00:00:00.000,Plaza Market Queens - 25-02 Queens Plaza S,Veronica's Burrito Bar,Out of Range with 5 mins difference"
",,Plaza Market Queens - 25-02 Queens Plaza S,Veronica's Burrito Bar,00:00:00.000,00:00:00.000,Plaza Market Queens - 25-02 Queens Plaza S,Veronica's Burrito Bar,Out of Range with 5 mins difference"
",,Plaza Market Queens - 25-02 Queens Plaza S,Veronica's Burrito Bar,00:00:00.000,00:00:00.000,Plaza Market Queens - 25-02 Queens Plaza S,Veronica's Burrito Bar,Out of Range with 5 mins difference"
",,Plaza Market Queens - 25-02 Queens Plaza S,Veronica's Burrito Bar,00:00:00.000,00:00:00.000,Plaza Market Queens - 25-02 Queens Plaza S,Veronica's Burrito Bar,Out of Range with 5 mins difference"
",,Chelsea Fine Food,Jane's Juice Bar,00:00:00.000,00:00:00.000,Chelsea Fine Food,Jane's Juice Bar,Out of Range with 5 mins difference"
",,Chelsea Fine Food,Jane's Juice Bar,00:00:00.000,00:00:00.000,Chelsea Fine Food,Jane's Juice Bar,Out of Range with 5 mins difference"
",,Chelsea Fine Food,Jane's Juice Bar,00:00:00.000,00:00:00.000,Chelsea Fine Food,Jane's Juice Bar,Out of Range with 5 mins difference"
",,Chelsea Fine Food,Jane's Juice Bar,00:00:00.000,00:00:00.000,Chelsea Fine Food,Jane's Juice Bar,Out of Range with 5 mins difference"
",,Chelsea Fine Food,The Pasta Twins,00:00:00.000,00:00:00.000,Chelsea Fine Food,The Pasta Twins,Out of Range with 5 mins difference"
",,Chelsea Fine Food,The Pasta Twins,00:00:00.000,00:00:00.000,Chelsea Fine Food,The Pasta Twins,Out of Range with 5 mins difference"
",,Chelsea Fine Food,The Pasta Twins,06:00:00.000,00:00:00.000,Chelsea Fine Food,The Pasta Twins,Out of Range with 5 mins difference"
",,Chelsea Fine Food,The Pasta Twins,00:00:00.000,00:00:00.000,Chelsea Fine Food,The Pasta Twins,Out of Range with 5 mins difference"
",,Farmers Pizza Grill,Fiona's French Toast,11:00:00.000,00:00:00.000,Farmers Pizza Grill,Fiona's French Toast,Out of Range with 5 mins difference"
",,Farmers Pizza Grill,Fiona's French Toast,11:00:00.000,23:00:00.000,Farmers Pizza Grill,Fiona's French Toast,Out of Range with 5 mins difference"
",,Farmers Pizza Grill,Fiona's French Toast,11:00:00.000,23:00:00.000,Farmers Pizza Grill,Fiona's French Toast,Out of Range with 5 mins difference"
",,Farmers Pizza Grill,Fiona's French Toast,10:00:00.000,00:00:00.000,Farmers Pizza Grill,Fiona's French Toast,Out of Range with 5 mins difference"
",,Farmers Pizza Grill,High Life Pizzas,10:00:00.000,00:00:00.000,Farmers Pizza Grill,High Life Pizzas,Out of Range with 5 mins difference"
",,Panini Grill - 937 1st Ave,The Smoothie Squeeze,06:00:00.000,02:00:00.000,Panini Grill - 937 1st Ave,The Smoothie Squeeze,Out of Range with 5 mins difference"
",,Panini Grill - 937 1st Ave,The Smoothie Squeeze,00:00:00.000,00:00:00.000,Panini Grill - 937 1st Ave,The Smoothie Squeeze,Out of Range with 5 mins difference"
",,Panini Grill - 937 1st Ave,The Smoothie Squeeze,06:00:00.000,02:00:00.000,Panini Grill - 937 1st Ave,The Smoothie Squeeze,Out of Range with 5 mins difference"
",,Panini Grill - 937 1st Ave,The Smoothie Squeeze,06:00:00.000,02:00:00.000,Panini Grill - 937 1st Ave,The Smoothie Squeeze,Out of Range with 5 mins difference"
",,Panini Grill - 937 1st Ave,The Smoothie Squeeze,06:00:00.000,02:00:00.000,Panini Grill - 937 1st Ave,The Smoothie Squeeze,Out of Range with 5 mins difference"
",,VBiryaniz,Badri's Biryani Bar,11:00:00.000,00:00:00.000,VBiryaniz,Badri's Biryani Bar,Out of Range with 5 mins difference"
",,VBiryaniz,Badri's Biryani Bar,11:00:00.000,00:00:00.000,VBiryaniz,Badri's Biryani Bar,Out of Range with 5 mins difference"
",,VBiryaniz,Badri's Biryani Bar,13:13:31.853,14:30:00.000,VBiryaniz,Badri's Biryani Bar,Out of Range with 5 mins difference"
",,VBiryaniz,Badri's Biryani Bar,11:30:00.000,14:30:00.000,VBiryaniz,Badri's Biryani Bar,Out of Range with 5 mins difference"
",,VBiryaniz,Badri's Biryani Bar,11:00:00.000,00:00:00.000,VBiryaniz,Badri's Biryani Bar,Out of Range with 5 mins difference"
",,VBiryaniz,Badri's Biryani Bar,11:30:00.000,14:30:00.000,VBiryaniz,Badri's Biryani Bar,Out of Range with 5 mins difference"
",,Mi Yucatan,Burrito Lovers Bar,09:00:00.000,23:00:00.000,Mi Yucatan,Burrito Lovers Bar,Out of Range with 5 mins difference"
",,Mi Yucatan,Burrito Lovers Bar,06:00:00.000,19:00:00.000,Mi Yucatan,Burrito Lovers Bar,Out of Range with 5 mins difference"
",,Mi Yucatan,Burrito Lovers Bar,09:00:00.000,22:00:00.000,Mi Yucatan,Burrito Lovers Bar,Out of Range with 5 mins difference"
",,Mi Yucatan,Burrito Lovers Bar,09:00:00.000,22:00:00.000,Mi Yucatan,Burrito Lovers Bar,Out of Range with 5 mins difference"
",,Mi Yucatan,Burrito Lovers Bar,09:00:00.000,22:00:00.000,Mi Yucatan,Burrito Lovers Bar,Out of Range with 5 mins difference"
",,Lemon Tree Gourmet Deli,Big Belly Paninis,00:00:00.000,00:00:00.000,Lemon Tree Gourmet Deli,Big Belly Paninis,Out of Range with 5 mins difference"
",,Lemon Tree Gourmet Deli,Big Belly Paninis,06:00:00.000,01:00:00.000,Lemon Tree Gourmet Deli,Big Belly Paninis,Out of Range with 5 mins difference"
",,Lemon Tree Gourmet Deli,Big Belly Paninis,06:00:00.000,01:00:00.000,Lemon Tree Gourmet Deli,Big Belly Paninis,Out of Range with 5 mins difference"
",,Lemon Tree Gourmet Deli,Big Belly Paninis,06:00:00.000,01:00:00.000,Lemon Tree Gourmet Deli,Big Belly Paninis,Out of Range with 5 mins difference"
